date,year,locality,estimated_value,sale_price,property,residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,face,year_from_date,month_num,month_name,year_month,price_diff,pct_diff,valuation_status,sale_price_outlier_flag,estimated_value_outlier_flag,price_diff_outlier_flag,pct_diff_outlier_flag
2018-01-05,2018,Waterbury,68210.0,49000.0,Two Family,Duplex,4,2,1267.0,1.422308,South,2018,1,January,2018-01,-19210.0,-28.1630259492743,Undervalued,False,False,False,False
2018-01-07,2018,West Hartford,215740.0,415000.0,Single Family,Detached House,3,3,1097.0,1.422308,West,2018,1,January,2018-01,199260.0,92.36117548901456,Overvalued,False,False,False,False
2018-01-07,2018,Norwalk,250470.0,430000.0,Two Family,Duplex,4,2,1483.0,1.422308,South,2018,1,January,2018-01,179530.0,71.67724677606101,Overvalued,False,False,False,False
2018-01-08,2018,Unknown,63390.0,65000.0,Single Family,Detached House,3,3,1051.0,1.422308,South,2018,1,January,2018-01,1610.0,2.539832781195772,Fair,False,False,False,False
2018-01-08,2018,Stamford,466920.0,775000.0,Single Family,Detached House,3,3,981.0,1.422308,West,2018,1,January,2018-01,308080.0,65.98132442388417,Overvalued,False,False,False,False
2018-01-13,2018,Stamford,515390.0,1025800.0,Single Family,Detached House,3,2,984.0,1.422308,East,2018,1,January,2018-01,510410.0,99.03374143852228,Overvalued,False,False,True,False
2018-01-13,2018,Unknown,52250.0,17500.0,?,Detached House,3,3,1021.0,1.422308,West,2018,1,January,2018-01,-34750.0,-66.50717703349282,Undervalued,False,False,False,False
2018-01-13,2018,Waterbury,81760.0,95876.0,Single Family,Detached House,3,2,940.0,1.422308,West,2018,1,January,2018-01,14116.0,17.265166340508806,Overvalued,False,False,False,False
2018-01-13,2018,West Hartford,275240.0,435000.0,Single Family,Detached House,3,1,1028.0,1.422308,East,2018,1,January,2018-01,159760.0,58.04388896962651,Overvalued,False,False,False,False
2018-01-13,2018,Waterbury,102750.0,169900.0,Single Family,Detached House,3,3,1000.0,1.422308,South,2018,1,January,2018-01,67150.0,65.35279805352798,Overvalued,False,False,False,False
2018-01-14,2018,Waterbury,76480.0,28000.0,Single Family,Detached House,3,1,968.0,1.422308,East,2018,1,January,2018-01,-48480.0,-63.38912133891213,Undervalued,False,False,False,False
2018-01-15,2018,Stamford,151680.0,269000.0,Single Family,Detached House,3,1,1021.0,1.422308,North,2018,1,January,2018-01,117320.0,77.34704641350211,Overvalued,False,False,False,False
2018-01-19,2018,Waterbury,123940.0,160000.0,Single Family,Detached House,3,3,939.0,1.422308,South,2018,1,January,2018-01,36060.0,29.094723253187027,Overvalued,False,False,False,False
2018-01-19,2018,Waterbury,76430.0,85000.0,?,Detached House,3,3,925.0,1.422308,West,2018,1,January,2018-01,8570.0,11.2128745257098,Overvalued,False,False,False,False
2018-01-20,2018,Norwalk,524342.0,725000.0,Single Family,Detached House,3,1,933.0,1.422308,South,2018,1,January,2018-01,200658.0,38.26853465867697,Overvalued,False,False,False,False
2018-01-20,2018,Norwalk,871150.0,1250000.0,Single Family,Detached House,3,2,1021.0,1.422308,West,2018,1,January,2018-01,378850.0,43.48849222292372,Overvalued,False,False,False,False
2018-01-22,2018,Stamford,500420.0,650000.0,Single Family,Detached House,3,3,1037.0,1.422308,North,2018,1,January,2018-01,149580.0,29.890891651013153,Overvalued,False,False,False,False
2018-01-22,2018,Norwalk,206440.0,170000.0,Two Family,Duplex,4,4,1334.0,1.422308,West,2018,1,January,2018-01,-36440.0,-17.651617903507073,Undervalued,False,False,False,False
2018-01-25,2018,Stamford,554910.0,960000.0,Single Family,Detached House,3,3,1035.0,1.422308,South,2018,1,January,2018-01,405090.0,73.00102719359897,Overvalued,False,False,False,False
2018-01-27,2018,West Hartford,279720.0,518000.0,?,Detached House,3,1,998.0,1.422308,West,2018,1,January,2018-01,238280.0,85.18518518518519,Overvalued,False,False,False,False
2018-01-27,2018,Waterbury,102540.0,59000.0,?,Triplex,6,6,1956.0,1.422308,East,2018,1,January,2018-01,-43540.0,-42.46147844743515,Undervalued,False,False,False,False
2018-01-29,2018,Waterbury,84160.0,104000.0,Single Family,Detached House,3,1,1064.0,1.422308,North,2018,1,January,2018-01,19840.0,23.574144486692013,Overvalued,False,False,False,False
2018-01-29,2018,Norwalk,570152.0,900000.0,Single Family,Detached House,3,2,1070.0,1.422308,South,2018,1,January,2018-01,329848.0,57.85264280402419,Overvalued,False,False,False,False
2018-01-29,2018,Waterbury,59850.0,28000.0,?,Detached House,3,3,1053.0,1.422308,South,2018,1,January,2018-01,-31850.0,-53.216374269005854,Undervalued,False,False,False,False
2018-02-01,2018,West Hartford,240940.0,403000.0,Single Family,Detached House,3,1,901.0,1.422308,North,2018,2,February,2018-02,162060.0,67.26155889433055,Overvalued,False,False,False,False
2018-02-01,2018,Stamford,366460.0,600000.0,Single Family,Detached House,3,2,919.0,1.422308,North,2018,2,February,2018-02,233540.0,63.728647055613166,Overvalued,False,False,False,False
2018-02-02,2018,Waterbury,40280.0,25500.0,Three Family,Triplex,6,4,1939.0,1.422308,North,2018,2,February,2018-02,-14780.0,-36.69314796425025,Undervalued,False,False,False,False
2018-02-03,2018,West Hartford,223720.0,371500.0,Single Family,Detached House,3,1,1021.0,1.422308,South,2018,2,February,2018-02,147780.0,66.05578401573395,Overvalued,False,False,False,False
2018-02-08,2018,West Hartford,212800.0,303000.0,Single Family,Detached House,3,1,1092.0,1.422308,East,2018,2,February,2018-02,90200.0,42.38721804511278,Overvalued,False,False,False,False
2018-02-09,2018,Unknown,587090.0,925000.0,Single Family,Detached House,3,3,1082.0,1.422308,West,2018,2,February,2018-02,337910.0,57.55676301759526,Overvalued,False,False,False,False
2018-02-09,2018,Waterbury,63660.0,84000.0,Single Family,Detached House,3,1,928.0,1.422308,East,2018,2,February,2018-02,20340.0,31.950989632422242,Overvalued,False,False,False,False
2018-02-10,2018,West Hartford,185640.0,212500.0,Single Family,Detached House,3,3,1033.0,1.422308,West,2018,2,February,2018-02,26860.0,14.46886446886447,Overvalued,False,False,False,False
2018-02-10,2018,Waterbury,69130.0,73223.0,Single Family,Detached House,3,3,1097.0,1.422308,East,2018,2,February,2018-02,4093.0,5.920729061189064,Overvalued,False,False,False,False
2018-02-10,2018,Unknown,71790.0,75000.0,?,Detached House,3,1,1021.0,1.422308,South,2018,2,February,2018-02,3210.0,4.471374843292938,Fair,False,False,False,False
2018-02-11,2018,Waterbury,88050.0,90300.0,?,Detached House,3,1,955.0,1.422308,North,2018,2,February,2018-02,2250.0,2.555366269165247,Fair,False,False,False,False
2018-02-11,2018,Waterbury,105510.0,150000.0,Four Family,Fourplex,8,7,2528.0,1.422308,East,2018,2,February,2018-02,44490.0,42.16661927779358,Overvalued,False,False,False,False
2018-02-12,2018,West Hartford,272020.0,397000.0,?,Detached House,3,1,1039.0,1.422308,North,2018,2,February,2018-02,124980.0,45.945151091831484,Overvalued,False,False,False,False
2018-02-12,2018,Unknown,184100.0,257000.0,Single Family,Detached House,3,1,1071.0,1.422308,West,2018,2,February,2018-02,72900.0,39.59804454101032,Overvalued,False,False,False,False
2018-02-12,2018,Unknown,130370.0,193000.0,Single Family,Detached House,3,3,957.0,1.422308,West,2018,2,February,2018-02,62630.0,48.04019329600368,Overvalued,False,False,False,False
2018-02-12,2018,Waterbury,86330.0,24000.0,Single Family,Detached House,3,1,947.0,1.422308,West,2018,2,February,2018-02,-62330.0,-72.19969883007066,Undervalued,False,False,False,False
2018-02-17,2018,Stamford,358710.0,605000.0,Single Family,Detached House,3,2,1034.0,1.422308,South,2018,2,February,2018-02,246290.0,68.65992026985587,Overvalued,False,False,False,False
2018-02-17,2018,Stamford,561220.0,724000.0,Single Family,Detached House,3,2,959.0,1.422308,West,2018,2,February,2018-02,162780.0,29.004668400983576,Overvalued,False,False,False,False
2018-02-17,2018,Stamford,358710.0,605000.0,Single Family,Detached House,3,2,1014.0,1.422308,West,2018,2,February,2018-02,246290.0,68.65992026985587,Overvalued,False,False,False,False
2018-02-17,2018,Unknown,88790.0,98500.0,Two Family,Duplex,4,2,1229.0,1.422308,North,2018,2,February,2018-02,9710.0,10.935916206780043,Overvalued,False,False,False,False
2018-02-18,2018,Waterbury,85670.0,74000.0,?,Detached House,3,2,1061.0,1.422308,North,2018,2,February,2018-02,-11670.0,-13.622038052994048,Undervalued,False,False,False,False
2018-02-18,2018,Waterbury,105210.0,79500.0,Single Family,Detached House,3,3,972.0,1.422308,East,2018,2,February,2018-02,-25710.0,-24.436840604505274,Undervalued,False,False,False,False
2018-02-19,2018,Waterbury,105360.0,159900.0,Single Family,Detached House,3,3,1044.0,1.422308,North,2018,2,February,2018-02,54540.0,51.76537585421413,Overvalued,False,False,False,False
2018-02-19,2018,Norwalk,201040.0,199000.0,Single Family,Detached House,3,1,1029.0,1.422308,West,2018,2,February,2018-02,-2040.0,-1.014723438121767,Fair,False,False,False,False
2018-02-22,2018,Norwalk,174080.0,300000.0,Single Family,Detached House,3,3,1021.0,1.422308,North,2018,2,February,2018-02,125920.0,72.33455882352942,Overvalued,False,False,False,False
2018-02-23,2018,Norwalk,240060.0,430000.0,Single Family,Detached House,3,2,1088.0,1.422308,North,2018,2,February,2018-02,189940.0,79.12188619511788,Overvalued,False,False,False,False
2018-02-23,2018,Stamford,206690.0,517500.0,Two Family,Duplex,4,3,1365.0,1.422308,South,2018,2,February,2018-02,310810.0,150.37495766606997,Overvalued,False,False,False,False
2018-02-23,2018,Unknown,234060.0,417500.0,?,Detached House,3,3,919.0,1.422308,West,2018,2,February,2018-02,183440.0,78.3730667350252,Overvalued,False,False,False,False
2018-02-24,2018,Norwalk,170970.0,305000.0,Two Family,Duplex,4,4,1431.0,1.422308,East,2018,2,February,2018-02,134030.0,78.39387026963794,Overvalued,False,False,False,False
2018-02-24,2018,Stamford,845900.0,975000.0,Single Family,Detached House,3,1,1018.0,1.422308,East,2018,2,February,2018-02,129100.0,15.261851282657524,Overvalued,False,False,False,False
2018-03-01,2018,Waterbury,60750.0,43500.0,Single Family,Detached House,3,3,1002.0,1.422308,East,2018,3,March,2018-03,-17250.0,-28.39506172839506,Undervalued,False,False,False,False
2018-03-02,2018,West Hartford,184520.0,357000.0,?,Detached House,3,2,1036.0,1.422308,West,2018,3,March,2018-03,172480.0,93.47496206373293,Overvalued,False,False,False,False
2018-03-04,2018,Stamford,214030.0,352500.0,Single Family,Detached House,3,1,986.0,1.422308,East,2018,3,March,2018-03,138470.0,64.69653786852311,Overvalued,False,False,False,False
2018-03-08,2018,Stamford,309510.0,545000.0,Single Family,Detached House,3,1,1065.0,1.422308,North,2018,3,March,2018-03,235490.0,76.08477916707052,Overvalued,False,False,False,False
2018-03-09,2018,Stamford,348180.0,545000.0,Single Family,Detached House,3,1,1021.0,1.422308,North,2018,3,March,2018-03,196820.0,56.52823252340743,Overvalued,False,False,False,False
2018-03-09,2018,Stamford,423930.0,450000.0,?,Detached House,3,2,1059.0,1.422308,South,2018,3,March,2018-03,26070.0,6.14960016983936,Overvalued,False,False,False,False
2018-03-11,2018,Waterbury,66310.0,54100.0,?,Detached House,3,1,963.0,1.422308,East,2018,3,March,2018-03,-12210.0,-18.413512290755545,Undervalued,False,False,False,False
2018-03-14,2018,Norwalk,411610.0,458792.0,Single Family,Detached House,3,2,1014.0,1.422308,North,2018,3,March,2018-03,47182.0,11.462792449163043,Overvalued,False,False,False,False
2018-03-14,2018,Stamford,124260.0,192000.0,Single Family,Detached House,3,3,943.0,1.422308,North,2018,3,March,2018-03,67740.0,54.51472718493482,Overvalued,False,False,False,False
2018-03-14,2018,West Hartford,264460.0,335000.0,Single Family,Detached House,3,1,967.0,1.422308,South,2018,3,March,2018-03,70540.0,26.673220902972094,Overvalued,False,False,False,False
2018-03-16,2018,West Hartford,117250.0,160000.0,Single Family,Detached House,3,3,1068.0,1.422308,North,2018,3,March,2018-03,42750.0,36.46055437100213,Overvalued,False,False,False,False
2018-03-17,2018,Norwalk,249890.0,200000.0,Single Family,Detached House,3,2,1021.0,1.422308,West,2018,3,March,2018-03,-49890.0,-19.96478450518228,Undervalued,False,False,False,False
2018-03-18,2018,Unknown,270200.0,360000.0,Single Family,Detached House,3,3,987.0,1.422308,East,2018,3,March,2018-03,89800.0,33.23464100666173,Overvalued,False,False,False,False
2018-03-18,2018,Stamford,159840.0,275000.0,Single Family,Detached House,3,2,1030.0,1.422308,North,2018,3,March,2018-03,115160.0,72.04704704704706,Overvalued,False,False,False,False
2018-03-18,2018,Norwalk,126860.0,150000.0,Two Family,Duplex,4,4,1313.0,1.422308,West,2018,3,March,2018-03,23140.0,18.240580167113354,Overvalued,False,False,False,False
2018-03-21,2018,Unknown,190890.0,290000.0,Single Family,Detached House,3,2,1021.0,1.422308,South,2018,3,March,2018-03,99110.0,51.91995390015192,Overvalued,False,False,False,False
2018-03-21,2018,West Hartford,111930.0,125000.0,Single Family,Detached House,3,3,946.0,1.422308,West,2018,3,March,2018-03,13070.0,11.676940945233628,Overvalued,False,False,False,False
2018-03-21,2018,Waterbury,63260.0,7000.0,?,Triplex,6,5,2121.0,1.422308,South,2018,3,March,2018-03,-56260.0,-88.93455580145432,Undervalued,False,False,False,True
2018-03-21,2018,Unknown,170240.0,285000.0,Single Family,Detached House,3,3,1025.0,1.422308,West,2018,3,March,2018-03,114760.0,67.41071428571429,Overvalued,False,False,False,False
2018-03-24,2018,Waterbury,82350.0,45500.0,Single Family,Detached House,3,3,1085.0,1.422308,South,2018,3,March,2018-03,-36850.0,-44.74802671523983,Undervalued,False,False,False,False
2018-03-24,2018,Norwalk,369510.0,675000.0,Single Family,Detached House,3,1,1039.0,1.422308,South,2018,3,March,2018-03,305490.0,82.67435252090607,Overvalued,False,False,False,False
2018-03-24,2018,Stamford,400750.0,475000.0,Single Family,Detached House,3,3,1062.0,1.422308,West,2018,3,March,2018-03,74250.0,18.527760449157828,Overvalued,False,False,False,False
2018-03-24,2018,Unknown,163520.0,295000.0,Single Family,Detached House,3,3,1100.0,1.422308,South,2018,3,March,2018-03,131480.0,80.40606653620353,Overvalued,False,False,False,False
2018-03-28,2018,Waterbury,77640.0,45000.0,Single Family,Detached House,3,1,904.0,1.422308,West,2018,3,March,2018-03,-32640.0,-42.040185471406495,Undervalued,False,False,False,False
2018-03-28,2018,West Hartford,232330.0,299000.0,Single Family,Detached House,3,1,924.0,1.422308,West,2018,3,March,2018-03,66670.0,28.696251022252827,Overvalued,False,False,False,False
2018-03-28,2018,West Hartford,145390.0,220000.0,Single Family,Detached House,3,1,939.0,1.422308,East,2018,3,March,2018-03,74610.0,51.31714698397414,Overvalued,False,False,False,False
2018-03-29,2018,West Hartford,210420.0,275000.0,Single Family,Detached House,3,1,909.0,1.422308,West,2018,3,March,2018-03,64580.0,30.69099895447201,Overvalued,False,False,False,False
2018-03-29,2018,Waterbury,36600.0,18000.0,Two Family,Duplex,4,4,1409.0,1.422308,East,2018,3,March,2018-03,-18600.0,-50.81967213114754,Undervalued,False,False,False,False
2018-03-29,2018,West Hartford,210420.0,275000.0,Single Family,Detached House,3,2,1068.0,1.422308,East,2018,3,March,2018-03,64580.0,30.69099895447201,Overvalued,False,False,False,False
2018-03-30,2018,Stamford,173960.0,600000.0,Three Family,Triplex,6,6,2124.0,1.422308,West,2018,3,March,2018-03,426040.0,244.9068751437112,Overvalued,False,False,False,True
2018-03-31,2018,West Hartford,142380.0,255000.0,?,Detached House,3,3,1042.0,1.422308,West,2018,3,March,2018-03,112620.0,79.09818794774547,Overvalued,False,False,False,False
2018-03-31,2018,Stamford,402940.0,635000.0,Single Family,Detached House,3,1,936.0,1.422308,North,2018,3,March,2018-03,232060.0,57.59170099766715,Overvalued,False,False,False,False
2018-03-31,2018,Stamford,427000.0,615000.0,Single Family,Detached House,3,1,1021.0,1.422308,North,2018,3,March,2018-03,188000.0,44.02810304449648,Overvalued,False,False,False,False
2018-04-01,2018,Stamford,225380.0,90000.0,Single Family,Detached House,3,1,1021.0,1.422308,East,2018,4,April,2018-04,-135380.0,-60.06744165409531,Undervalued,False,False,False,False
2018-04-01,2018,Norwalk,1045860.0,1650000.0,Single Family,Detached House,3,3,979.0,1.422308,South,2018,4,April,2018-04,604140.0,57.76490161207045,Overvalued,True,True,True,False
2018-04-04,2018,West Hartford,190260.0,280000.0,Two Family,Duplex,4,4,1021.0,1.422308,South,2018,4,April,2018-04,89740.0,47.16703458425312,Overvalued,False,False,False,False
2018-04-04,2018,Stamford,420060.0,665000.0,Single Family,Detached House,3,1,967.0,1.422308,West,2018,4,April,2018-04,244940.0,58.31071751654525,Overvalued,False,False,False,False
2018-04-06,2018,Unknown,57610.0,76300.0,Single Family,Detached House,3,2,979.0,1.422308,East,2018,4,April,2018-04,18690.0,32.44228432563791,Overvalued,False,False,False,False
2018-04-07,2018,Norwalk,375590.0,512500.0,?,Detached House,3,2,951.0,1.422308,West,2018,4,April,2018-04,136910.0,36.45198221464895,Overvalued,False,False,False,False
2018-04-07,2018,Waterbury,69510.0,128000.0,Single Family,Detached House,3,2,1056.0,1.422308,West,2018,4,April,2018-04,58490.0,84.1461660192778,Overvalued,False,False,False,False
2018-04-08,2018,West Hartford,250880.0,367000.0,Single Family,Detached House,3,3,934.0,1.422308,North,2018,4,April,2018-04,116120.0,46.285076530612244,Overvalued,False,False,False,False
2018-04-11,2018,Waterbury,31410.0,12000.0,Three Family,Triplex,6,6,2086.0,1.422308,East,2018,4,April,2018-04,-19410.0,-61.79560649474689,Undervalued,False,False,False,False
2018-04-11,2018,Unknown,295710.0,425000.0,Single Family,Detached House,3,1,939.0,1.422308,North,2018,4,April,2018-04,129290.0,43.72188968922255,Overvalued,False,False,False,False
2018-04-11,2018,Unknown,156730.0,229500.0,Single Family,Detached House,3,1,1021.0,1.422308,North,2018,4,April,2018-04,72770.0,46.43016652842468,Overvalued,False,False,False,False
2018-04-11,2018,Norwalk,346550.0,560000.0,Single Family,Detached House,3,2,1022.0,1.422308,East,2018,4,April,2018-04,213450.0,61.592843745491265,Overvalued,False,False,False,False
